log_ts,utc,lat,lon,hdop,altitude,fix,cog,spkm,spkn,date,nsat,gps_timestamp,log_timestamp,latitude,longitude,speed_kmh,speed_mph,dist_m,dist_from_prev_km,Not Squelched
20250508-01:37:13,013715.000,37.58918,-122.08386,4.2,7.1,2,287.20,1.2,0.7,080525,3,2025-05-08 01:37:15.000,2025-05-08 01:37:13,37.58918,-122.08386,1.2,0.7456452,11.709893375569816,0.005402356406583932,False
20250508-01:37:14,013716.000,37.58932,-122.08410,4.2,7.1,2,280.30,1.2,0.7,080525,3,2025-05-08 01:37:16.000,2025-05-08 01:37:14,37.58932,-122.0841,1.2,0.7456452,37.461177358678896,0.02625879101446809,False
20250508-01:37:15,013717.000,37.58945,-122.08407,4.2,7.1,2,279.80,1.2,0.7,080525,3,2025-05-08 01:37:17.000,2025-05-08 01:37:15,37.58945,-122.08407,1.2,0.7456452,46.972742987685656,0.01469503610978813,False
20250508-01:37:17,013719.000,37.58921,-122.08396,5.1,7.1,3,265.60,0.0,0.0,080525,4,2025-05-08 01:37:19.000,2025-05-08 01:37:17,37.58921,-122.08396,0.0,0.0,20.112637853019137,0.02839231871796036,False
20250508-01:37:18,013720.000,37.58898,-122.08395,2.0,0.0,3,263.00,1.4,0.8,080525,6,2025-05-08 01:37:20.000,2025-05-08 01:37:18,37.58898,-122.08395,1.4,0.8699194,19.009742489541782,0.02559000690070237,False
20250508-01:37:19,013721.000,37.58900,-122.08388,2.0,0.0,3,263.00,0.8,0.4,080525,6,2025-05-08 01:37:21.000,2025-05-08 01:37:19,37.589,-122.08388,0.8,0.4970968,13.107223742074481,0.006556496820678753,False
20250508-01:37:20,013722.000,37.58902,-122.08389,2.0,0.0,3,263.00,0.0,0.0,080525,6,2025-05-08 01:37:22.000,2025-05-08 01:37:20,37.58902,-122.08389,0.0,0.0,12.102111267748219,0.002392089067035808,False
20250508-01:37:21,013723.000,37.58903,-122.08389,2.0,0.0,3,263.00,0.0,0.0,080525,6,2025-05-08 01:37:23.000,2025-05-08 01:37:21,37.58903,-122.08389,0.0,0.0,11.397057005022825,0.0011119492665983,False
20250508-01:37:22,013724.000,37.58904,-122.08389,2.0,0.0,3,263.00,0.0,0.0,080525,6,2025-05-08 01:37:24.000,2025-05-08 01:37:22,37.58904,-122.08389,0.0,0.0,10.760928489943439,0.0011119492658909769,False
20250508-01:37:23,013725.000,37.58905,-122.08390,2.0,0.0,3,263.00,0.0,0.0,080525,6,2025-05-08 01:37:25.000,2025-05-08 01:37:23,37.58905,-122.0839,0.0,0.0,10.997480774144934,0.0014187303676368936,False
20250508-01:37:24,013726.000,37.58906,-122.08390,2.0,0.0,3,263.00,0.0,0.0,080525,6,2025-05-08 01:37:26.000,2025-05-08 01:37:24,37.58906,-122.0839,0.0,0.0,10.573314493843473,0.001111949267305623,False
20250508-01:37:25,013727.000,37.58908,-122.08391,2.0,0.0,3,263.00,0.0,0.0,080525,6,2025-05-08 01:37:27.000,2025-05-08 01:37:25,37.58908,-122.08391,0.0,0.0,10.919548749033751,0.0023920888047440484,False
20250508-01:37:26,013728.000,37.58908,-122.08391,2.0,0.0,3,263.00,0.0,0.0,080525,6,2025-05-08 01:37:28.000,2025-05-08 01:37:26,37.58908,-122.08391,0.0,0.0,10.919548749033751,0.0,False
20250508-01:37:27,013729.000,37.58908,-122.08390,2.0,0.0,3,263.00,0.0,0.0,080525,6,2025-05-08 01:37:29.000,2025-05-08 01:37:27,37.58908,-122.0839,0.0,0.0,10.045613890938297,0.0008811151788253355,False
20250508-01:37:28,013730.000,37.58908,-122.08390,2.0,0.0,3,263.00,0.0,0.0,080525,6,2025-05-08 01:37:30.000,2025-05-08 01:37:28,37.58908,-122.0839,0.0,0.0,10.045613890938297,0.0,False
20250508-01:37:29,013731.000,37.58908,-122.08390,2.0,0.0,3,263.00,0.0,0.0,080525,6,2025-05-08 01:37:31.000,2025-05-08 01:37:29,37.58908,-122.0839,0.0,0.0,10.045613890938297,0.0,False
20250508-01:37:30,013732.000,37.58909,-122.08390,2.0,0.0,3,263.00,0.0,0.0,080525,6,2025-05-08 01:37:32.000,2025-05-08 01:37:30,37.58909,-122.0839,0.0,0.0,9.959083365858463,0.0011119492658909769,False
20250508-01:37:31,013733.000,37.58910,-122.08389,2.0,0.0,3,263.00,0.2,0.1,080525,6,2025-05-08 01:37:33.000,2025-05-08 01:37:31,37.5891,-122.08389,0.2,0.1242742,9.118976513184055,0.0014187300000239051,False
20250508-01:37:32,013734.000,37.58910,-122.08388,2.0,0.0,3,263.00,0.3,0.2,080525,6,2025-05-08 01:37:34.000,2025-05-08 01:37:32,37.5891,-122.08388,0.3,0.1864113,8.24251209456098,0.000881114942060007,False
20250508-01:37:33,013735.000,37.58911,-122.08388,2.0,0.0,3,263.00,0.0,0.0,080525,6,2025-05-08 01:37:35.000,2025-05-08 01:37:33,37.58911,-122.08388,0.0,0.0,8.4352663059843,0.0011119492665983,False
20250508-01:37:34,013736.000,37.58911,-122.08388,2.0,0.0,3,263.00,0.3,0.2,080525,6,2025-05-08 01:37:36.000,2025-05-08 01:37:34,37.58911,-122.08388,0.3,0.1864113,8.4352663059843,0.0,False
20250508-01:37:35,013737.000,37.58911,-122.08388,2.0,0.0,3,250.70,0.4,0.2,080525,6,2025-05-08 01:37:37.000,2025-05-08 01:37:35,37.58911,-122.08388,0.4,0.2485484,8.4352663059843,0.0,False
20250508-01:37:36,013738.000,37.58910,-122.08388,2.0,0.0,3,250.70,0.0,0.0,080525,6,2025-05-08 01:37:38.000,2025-05-08 01:37:36,37.5891,-122.08388,0.0,0.0,8.24251209456098,0.0011119492665983,False
20250508-01:37:37,013739.000,37.58910,-122.08388,2.0,0.0,3,250.70,0.0,0.0,080525,6,2025-05-08 01:37:39.000,2025-05-08 01:37:37,37.5891,-122.08388,0.0,0.0,8.24251209456098,0.0,False
20250508-01:37:38,013740.000,37.58910,-122.08388,1.9,0.0,3,250.70,0.0,0.0,080525,7,2025-05-08 01:37:40.000,2025-05-08 01:37:38,37.5891,-122.08388,0.0,0.0,8.24251209456098,0.0,False
20250508-01:37:39,013741.000,37.58910,-122.08388,1.9,0.0,3,250.70,0.0,0.0,080525,7,2025-05-08 01:37:41.000,2025-05-08 01:37:39,37.5891,-122.08388,0.0,0.0,8.24251209456098,0.0,False
20250508-01:37:40,013742.000,37.58910,-122.08388,1.9,0.0,3,250.70,0.0,0.0,080525,7,2025-05-08 01:37:42.000,2025-05-08 01:37:40,37.5891,-122.08388,0.0,0.0,8.24251209456098,0.0,False
20250508-01:37:41,013743.000,37.58911,-122.08388,1.9,0.0,3,250.70,0.0,0.0,080525,7,2025-05-08 01:37:43.000,2025-05-08 01:37:41,37.58911,-122.08388,0.0,0.0,8.4352663059843,0.0011119492665983,False
20250508-01:37:42,013744.000,37.58911,-122.08389,1.9,0.0,3,250.70,0.0,0.0,080525,7,2025-05-08 01:37:44.000,2025-05-08 01:37:42,37.58911,-122.08389,0.0,0.0,9.293569961400218,0.0008811148236773027,False
20250508-01:37:43,013745.000,37.58911,-122.08389,1.9,0.0,3,250.70,0.0,0.0,080525,7,2025-05-08 01:37:45.000,2025-05-08 01:37:43,37.58911,-122.08389,0.0,0.0,9.293569961400218,0.0,False
20250508-01:37:44,013746.000,37.58911,-122.08389,1.9,0.0,3,250.70,0.3,0.2,080525,7,2025-05-08 01:37:46.000,2025-05-08 01:37:44,37.58911,-122.08389,0.3,0.1864113,9.293569961400218,0.0,False
20250508-01:37:45,013747.000,37.58911,-122.08388,1.8,0.0,3,250.70,0.0,0.0,080525,8,2025-05-08 01:37:47.000,2025-05-08 01:37:45,37.58911,-122.08388,0.0,0.0,8.4352663059843,0.0008811148236773027,False
20250508-01:37:46,013748.000,37.58911,-122.08388,1.8,0.0,3,250.70,0.0,0.0,080525,8,2025-05-08 01:37:48.000,2025-05-08 01:37:46,37.58911,-122.08388,0.0,0.0,8.4352663059843,0.0,False
20250508-01:37:47,013749.000,37.58911,-122.08388,1.8,0.0,3,250.70,0.3,0.2,080525,8,2025-05-08 01:37:49.000,2025-05-08 01:37:47,37.58911,-122.08388,0.3,0.1864113,8.4352663059843,0.0,False
20250508-01:37:48,013750.000,37.58911,-122.08387,1.8,0.0,3,250.70,0.0,0.0,080525,8,2025-05-08 01:37:50.000,2025-05-08 01:37:48,37.58911,-122.08387,0.0,0.0,7.582197554246255,0.0008811148214353554,False
20250508-01:37:49,013751.000,37.58911,-122.08387,1.8,0.0,3,250.70,0.0,0.0,080525,8,2025-05-08 01:37:51.000,2025-05-08 01:37:49,37.58911,-122.08387,0.0,0.0,7.582197554246255,0.0,False
20250508-01:37:50,013752.000,37.58911,-122.08388,1.8,0.0,3,250.70,0.0,0.0,080525,8,2025-05-08 01:37:52.000,2025-05-08 01:37:50,37.58911,-122.08388,0.0,0.0,8.4352663059843,0.0008811148214353554,False
20250508-01:37:51,013753.000,37.58911,-122.08387,1.8,0.0,3,250.70,0.0,0.0,080525,8,2025-05-08 01:37:53.000,2025-05-08 01:37:51,37.58911,-122.08387,0.0,0.0,7.582197554246255,0.0008811148214353554,False
20250508-01:37:52,013754.000,37.58911,-122.08387,1.8,0.0,3,250.70,0.0,0.0,080525,8,2025-05-08 01:37:54.000,2025-05-08 01:37:52,37.58911,-122.08387,0.0,0.0,7.582197554246255,0.0,False
20250508-01:37:53,013755.000,37.58911,-122.08387,1.8,0.0,3,250.70,0.0,0.0,080525,8,2025-05-08 01:37:55.000,2025-05-08 01:37:53,37.58911,-122.08387,0.0,0.0,7.582197554246255,0.0,False
20250508-01:37:54,013756.000,37.58911,-122.08388,1.9,0.0,3,250.70,0.0,0.0,080525,6,2025-05-08 01:37:56.000,2025-05-08 01:37:54,37.58911,-122.08388,0.0,0.0,8.4352663059843,0.0008811148214353554,False
20250508-01:37:55,013757.000,37.58911,-122.08387,1.9,0.0,3,250.70,0.0,0.0,080525,6,2025-05-08 01:37:57.000,2025-05-08 01:37:55,37.58911,-122.08387,0.0,0.0,7.582197554246255,0.0008811148214353554,False
20250508-01:37:56,013758.000,37.58911,-122.08388,1.9,0.0,3,250.70,0.3,0.1,080525,6,2025-05-08 01:37:58.000,2025-05-08 01:37:56,37.58911,-122.08388,0.3,0.1864113,8.4352663059843,0.0008811148214353554,False
20250508-01:37:57,013759.000,37.58911,-122.08388,1.9,0.0,3,250.70,0.0,0.0,080525,6,2025-05-08 01:37:59.000,2025-05-08 01:37:57,37.58911,-122.08388,0.0,0.0,8.4352663059843,0.0,False
20250508-01:37:58,013800.000,37.58911,-122.08388,1.9,0.0,3,250.70,0.0,0.0,080525,6,2025-05-08 01:38:00.000,2025-05-08 01:37:58,37.58911,-122.08388,0.0,0.0,8.4352663059843,0.0,False
20250508-01:37:59,013801.000,37.58911,-122.08387,1.9,0.0,3,250.70,0.0,0.0,080525,6,2025-05-08 01:38:01.000,2025-05-08 01:37:59,37.58911,-122.08387,0.0,0.0,7.582197554246255,0.0008811148214353554,False
20250508-01:38:00,013802.000,37.58911,-122.08387,1.9,0.0,3,250.70,0.2,0.1,080525,6,2025-05-08 01:38:02.000,2025-05-08 01:38:00,37.58911,-122.08387,0.2,0.1242742,7.582197554246255,0.0,False
20250508-01:38:01,013803.000,37.58911,-122.08387,1.9,0.0,3,250.70,0.0,0.0,080525,6,2025-05-08 01:38:03.000,2025-05-08 01:38:01,37.58911,-122.08387,0.0,0.0,7.582197554246255,0.0,False
20250508-01:38:02,013804.000,37.58911,-122.08387,1.9,0.0,3,250.70,0.0,0.0,080525,6,2025-05-08 01:38:04.000,2025-05-08 01:38:02,37.58911,-122.08387,0.0,0.0,7.582197554246255,0.0,False
20250508-01:38:03,013805.000,37.58911,-122.08387,1.9,0.0,3,250.70,0.3,0.1,080525,6,2025-05-08 01:38:05.000,2025-05-08 01:38:03,37.58911,-122.08387,0.3,0.1864113,7.582197554246255,0.0,False
20250508-01:38:04,013806.000,37.58911,-122.08387,1.9,0.0,3,250.70,0.0,0.0,080525,6,2025-05-08 01:38:06.000,2025-05-08 01:38:04,37.58911,-122.08387,0.0,0.0,7.582197554246255,0.0,False
20250508-01:38:05,013807.000,37.58911,-122.08387,1.9,0.0,3,250.70,0.0,0.0,080525,6,2025-05-08 01:38:07.000,2025-05-08 01:38:05,37.58911,-122.08387,0.0,0.0,7.582197554246255,0.0,False
20250508-01:38:06,013808.000,37.58911,-122.08387,1.9,0.0,3,250.70,0.0,0.0,080525,6,2025-05-08 01:38:08.000,2025-05-08 01:38:06,37.58911,-122.08387,0.0,0.0,7.582197554246255,0.0,False
20250508-01:38:07,013809.000,37.58911,-122.08387,1.9,0.0,3,250.70,0.0,0.0,080525,6,2025-05-08 01:38:09.000,2025-05-08 01:38:07,37.58911,-122.08387,0.0,0.0,7.582197554246255,0.0,False
20250508-01:38:08,013810.000,37.58911,-122.08387,1.9,0.0,3,250.70,0.0,0.0,080525,6,2025-05-08 01:38:10.000,2025-05-08 01:38:08,37.58911,-122.08387,0.0,0.0,7.582197554246255,0.0,False
20250508-01:38:09,013811.000,37.58911,-122.08387,1.9,0.0,3,250.70,0.0,0.0,080525,6,2025-05-08 01:38:11.000,2025-05-08 01:38:09,37.58911,-122.08387,0.0,0.0,7.582197554246255,0.0,False
20250508-01:38:10,013812.000,37.58911,-122.08387,1.9,0.0,3,250.70,0.0,0.0,080525,6,2025-05-08 01:38:12.000,2025-05-08 01:38:10,37.58911,-122.08387,0.0,0.0,7.582197554246255,0.0,False
20250508-01:38:11,013813.000,37.58911,-122.08387,1.9,0.0,3,250.70,0.0,0.0,080525,6,2025-05-08 01:38:13.000,2025-05-08 01:38:11,37.58911,-122.08387,0.0,0.0,7.582197554246255,0.0,False
20250508-01:38:12,013814.000,37.58911,-122.08387,1.9,0.0,3,250.70,0.0,0.0,080525,6,2025-05-08 01:38:14.000,2025-05-08 01:38:12,37.58911,-122.08387,0.0,0.0,7.582197554246255,0.0,False
20250508-01:38:13,013815.000,37.58911,-122.08387,1.9,0.0,3,250.70,0.0,0.0,080525,6,2025-05-08 01:38:15.000,2025-05-08 01:38:13,37.58911,-122.08387,0.0,0.0,7.582197554246255,0.0,False
20250508-01:38:14,013816.000,37.58911,-122.08387,1.9,0.0,3,250.70,0.0,0.0,080525,6,2025-05-08 01:38:16.000,2025-05-08 01:38:14,37.58911,-122.08387,0.0,0.0,7.582197554246255,0.0,False
20250508-01:38:15,013817.000,37.58911,-122.08387,1.9,0.0,3,250.70,0.0,0.0,080525,6,2025-05-08 01:38:17.000,2025-05-08 01:38:15,37.58911,-122.08387,0.0,0.0,7.582197554246255,0.0,False
20250508-01:38:16,013818.000,37.58912,-122.08387,1.9,0.0,3,250.70,0.0,0.0,080525,6,2025-05-08 01:38:18.000,2025-05-08 01:38:16,37.58912,-122.08387,0.0,0.0,7.948414681829207,0.0011119492665983,False
20250508-01:38:17,013819.000,37.58912,-122.08387,1.9,0.0,3,250.70,0.0,0.0,080525,6,2025-05-08 01:38:19.000,2025-05-08 01:38:17,37.58912,-122.08387,0.0,0.0,7.948414681829207,0.0,False
20250508-01:38:18,013820.000,37.58912,-122.08387,1.9,0.0,3,250.70,0.0,0.0,080525,6,2025-05-08 01:38:20.000,2025-05-08 01:38:18,37.58912,-122.08387,0.0,0.0,7.948414681829207,0.0,False
20250508-01:38:19,013821.000,37.58912,-122.08387,1.9,0.0,3,250.70,0.0,0.0,080525,6,2025-05-08 01:38:21.000,2025-05-08 01:38:19,37.58912,-122.08387,0.0,0.0,7.948414681829207,0.0,False
20250508-01:38:20,013822.000,37.58912,-122.08387,1.9,0.0,3,250.70,0.0,0.0,080525,6,2025-05-08 01:38:22.000,2025-05-08 01:38:20,37.58912,-122.08387,0.0,0.0,7.948414681829207,0.0,False
20250508-01:38:21,013823.000,37.58912,-122.08387,1.9,0.0,3,250.70,0.0,0.0,080525,6,2025-05-08 01:38:23.000,2025-05-08 01:38:21,37.58912,-122.08387,0.0,0.0,7.948414681829207,0.0,False
20250508-01:38:22,013824.000,37.58912,-122.08387,1.9,0.0,3,250.70,0.0,0.0,080525,6,2025-05-08 01:38:24.000,2025-05-08 01:38:22,37.58912,-122.08387,0.0,0.0,7.948414681829207,0.0,False
20250508-01:38:23,013825.000,37.58912,-122.08387,1.9,0.0,3,250.70,0.0,0.0,080525,6,2025-05-08 01:38:25.000,2025-05-08 01:38:23,37.58912,-122.08387,0.0,0.0,7.948414681829207,0.0,False
20250508-01:38:24,013826.000,37.58911,-122.08387,1.9,0.0,3,250.70,0.0,0.0,080525,6,2025-05-08 01:38:26.000,2025-05-08 01:38:24,37.58911,-122.08387,0.0,0.0,7.582197554246255,0.0011119492665983,False
20250508-01:38:25,013827.000,37.58911,-122.08387,1.9,0.0,3,250.70,0.0,0.0,080525,6,2025-05-08 01:38:27.000,2025-05-08 01:38:25,37.58911,-122.08387,0.0,0.0,7.582197554246255,0.0,False
20250508-01:38:26,013828.000,37.58911,-122.08387,1.9,0.0,3,245.10,0.3,0.2,080525,6,2025-05-08 01:38:28.000,2025-05-08 01:38:26,37.58911,-122.08387,0.3,0.1864113,7.582197554246255,0.0,False
20250508-01:38:27,013829.000,37.58911,-122.08387,1.9,0.0,3,245.10,0.0,0.0,080525,6,2025-05-08 01:38:29.000,2025-05-08 01:38:27,37.58911,-122.08387,0.0,0.0,7.582197554246255,0.0,False
20250508-01:38:28,013830.000,37.58911,-122.08387,1.9,0.0,3,245.10,0.0,0.0,080525,6,2025-05-08 01:38:30.000,2025-05-08 01:38:28,37.58911,-122.08387,0.0,0.0,7.582197554246255,0.0,False
20250508-01:38:29,013831.000,37.58911,-122.08387,1.9,0.0,3,245.10,0.0,0.0,080525,6,2025-05-08 01:38:31.000,2025-05-08 01:38:29,37.58911,-122.08387,0.0,0.0,7.582197554246255,0.0,False
20250508-01:38:30,013832.000,37.58911,-122.08387,1.9,0.0,3,245.10,0.0,0.0,080525,6,2025-05-08 01:38:32.000,2025-05-08 01:38:30,37.58911,-122.08387,0.0,0.0,7.582197554246255,0.0,False
20250508-01:38:31,013833.000,37.58911,-122.08387,1.9,0.0,3,245.10,0.0,0.0,080525,6,2025-05-08 01:38:33.000,2025-05-08 01:38:31,37.58911,-122.08387,0.0,0.0,7.582197554246255,0.0,False
20250508-01:38:32,013834.000,37.58911,-122.08387,1.9,0.0,3,245.10,0.3,0.2,080525,6,2025-05-08 01:38:34.000,2025-05-08 01:38:32,37.58911,-122.08387,0.3,0.1864113,7.582197554246255,0.0,False
20250508-01:38:33,013835.000,37.58911,-122.08387,1.9,0.0,3,245.10,0.0,0.0,080525,6,2025-05-08 01:38:35.000,2025-05-08 01:38:33,37.58911,-122.08387,0.0,0.0,7.582197554246255,0.0,False
20250508-01:38:34,013836.000,37.58911,-122.08387,1.9,0.0,3,245.10,0.0,0.0,080525,6,2025-05-08 01:38:36.000,2025-05-08 01:38:34,37.58911,-122.08387,0.0,0.0,7.582197554246255,0.0,False
20250508-01:38:35,013837.000,37.58911,-122.08387,1.9,0.0,3,245.10,0.0,0.0,080525,6,2025-05-08 01:38:37.000,2025-05-08 01:38:35,37.58911,-122.08387,0.0,0.0,7.582197554246255,0.0,False
20250508-01:38:36,013838.000,37.58912,-122.08387,1.9,0.0,3,245.10,0.0,0.0,080525,6,2025-05-08 01:38:38.000,2025-05-08 01:38:36,37.58912,-122.08387,0.0,0.0,7.948414681829207,0.0011119492665983,False
20250508-01:38:37,013839.000,37.58912,-122.08387,1.9,0.0,3,245.10,0.0,0.0,080525,6,2025-05-08 01:38:39.000,2025-05-08 01:38:37,37.58912,-122.08387,0.0,0.0,7.948414681829207,0.0,False
20250508-01:38:38,013840.000,37.58912,-122.08387,1.0,0.0,3,245.10,0.0,0.0,080525,9,2025-05-08 01:38:40.000,2025-05-08 01:38:38,37.58912,-122.08387,0.0,0.0,7.948414681829207,0.0,False
20250508-01:38:39,013841.000,37.58912,-122.08387,1.9,0.0,3,245.10,0.0,0.0,080525,6,2025-05-08 01:38:41.000,2025-05-08 01:38:39,37.58912,-122.08387,0.0,0.0,7.948414681829207,0.0,False
20250508-01:38:40,013842.000,37.58912,-122.08386,1.0,0.0,3,245.10,0.0,0.0,080525,9,2025-05-08 01:38:42.000,2025-05-08 01:38:40,37.58912,-122.08386,0.0,0.0,7.146049727849371,0.0008811147030526244,False
20250508-01:38:41,013843.000,37.58912,-122.08386,1.9,0.0,3,245.10,0.0,0.0,080525,6,2025-05-08 01:38:43.000,2025-05-08 01:38:41,37.58912,-122.08386,0.0,0.0,7.146049727849371,0.0,False
20250508-01:38:42,013844.000,37.58912,-122.08386,1.9,0.0,3,245.10,0.0,0.0,080525,6,2025-05-08 01:38:44.000,2025-05-08 01:38:42,37.58912,-122.08386,0.0,0.0,7.146049727849371,0.0,False
20250508-01:38:43,013845.000,37.58912,-122.08385,1.9,0.0,3,245.10,0.0,0.0,080525,6,2025-05-08 01:38:45.000,2025-05-08 01:38:43,37.58912,-122.08385,0.0,0.0,6.364549023346699,0.0008811147052945713,False
20250508-01:38:44,013846.000,37.58912,-122.08385,1.9,7.1,3,245.10,0.0,0.0,080525,6,2025-05-08 01:38:46.000,2025-05-08 01:38:44,37.58912,-122.08385,0.0,0.0,6.364549023346699,0.0,False
20250508-01:38:45,013847.000,37.58912,-122.08385,1.9,8.4,3,245.10,0.0,0.0,080525,6,2025-05-08 01:38:47.000,2025-05-08 01:38:45,37.58912,-122.08385,0.0,0.0,6.364549023346699,0.0,False
20250508-01:38:46,013848.000,37.58912,-122.08384,1.0,8.8,3,245.10,0.0,0.0,080525,9,2025-05-08 01:38:48.000,2025-05-08 01:38:46,37.58912,-122.08384,0.0,0.0,5.612634736120954,0.0008811147030526244,False
20250508-01:38:47,013849.000,37.58912,-122.08384,1.9,0.0,3,245.10,0.0,0.0,080525,6,2025-05-08 01:38:49.000,2025-05-08 01:38:47,37.58912,-122.08384,0.0,0.0,5.612634736120954,0.0,False
20250508-01:38:48,013850.000,37.58913,-122.08385,1.9,9.1,3,245.10,0.0,0.0,080525,6,2025-05-08 01:38:50.000,2025-05-08 01:38:48,37.58913,-122.08385,0.0,0.0,6.976240094499262,0.0014187297789016104,False
20250508-01:38:49,013851.000,37.58912,-122.08385,1.9,9.1,3,245.10,0.0,0.0,080525,6,2025-05-08 01:38:51.000,2025-05-08 01:38:49,37.58912,-122.08385,0.0,0.0,6.364549023346699,0.0011119492658909769,False
20250508-01:38:50,013852.000,37.58912,-122.08385,1.9,8.6,3,245.10,0.0,0.0,080525,6,2025-05-08 01:38:52.000,2025-05-08 01:38:50,37.58912,-122.08385,0.0,0.0,6.364549023346699,0.0,False
20250508-01:38:51,013853.000,37.58913,-122.08384,1.9,8.2,3,245.10,0.2,0.1,080525,6,2025-05-08 01:38:53.000,2025-05-08 01:38:51,37.58913,-122.08384,0.2,0.1242742,6.297786236179289,0.0014187297789016104,False
20250508-01:38:52,013854.000,37.58913,-122.08384,1.9,8.3,3,245.10,0.0,0.0,080525,6,2025-05-08 01:38:54.000,2025-05-08 01:38:52,37.58913,-122.08384,0.0,0.0,6.297786236179289,0.0,False
20250508-01:38:53,013855.000,37.58912,-122.08384,1.9,8.3,3,245.10,0.0,0.0,080525,6,2025-05-08 01:38:55.000,2025-05-08 01:38:53,37.58912,-122.08384,0.0,0.0,5.612634736120954,0.0011119492658909769,False
20250508-01:38:54,013856.000,37.58912,-122.08384,1.9,8.1,3,245.10,0.0,0.0,080525,6,2025-05-08 01:38:56.000,2025-05-08 01:38:54,37.58912,-122.08384,0.0,0.0,5.612634736120954,0.0,False
20250508-01:38:55,013857.000,37.58912,-122.08384,1.9,8.9,3,245.10,0.0,0.0,080525,6,2025-05-08 01:38:57.000,2025-05-08 01:38:55,37.58912,-122.08384,0.0,0.0,5.612634736120954,0.0,False
20250508-01:38:56,013858.000,37.58912,-122.08384,1.9,7.4,3,245.10,0.3,0.1,080525,6,2025-05-08 01:38:58.000,2025-05-08 01:38:56,37.58912,-122.08384,0.3,0.1864113,5.612634736120954,0.0,False
20250508-01:38:57,013859.000,37.58912,-122.08384,1.9,7.2,3,245.10,0.0,0.0,080525,6,2025-05-08 01:38:59.000,2025-05-08 01:38:57,37.58912,-122.08384,0.0,0.0,5.612634736120954,0.0,False
20250508-01:38:58,013900.000,37.58912,-122.08384,1.9,5.9,3,245.10,0.0,0.0,080525,6,2025-05-08 01:39:00.000,2025-05-08 01:38:58,37.58912,-122.08384,0.0,0.0,5.612634736120954,0.0,False
20250508-01:38:59,013901.000,37.58912,-122.08384,1.9,7.8,3,245.10,0.0,0.0,080525,6,2025-05-08 01:39:01.000,2025-05-08 01:38:59,37.58912,-122.08384,0.0,0.0,5.612634736120954,0.0,False
20250508-01:39:00,013902.000,37.58912,-122.08384,1.9,7.6,3,245.10,0.0,0.0,080525,6,2025-05-08 01:39:02.000,2025-05-08 01:39:00,37.58912,-122.08384,0.0,0.0,5.612634736120954,0.0,False
20250508-01:39:01,013903.000,37.58912,-122.08384,1.9,7.0,3,245.10,0.0,0.0,080525,6,2025-05-08 01:39:03.000,2025-05-08 01:39:01,37.58912,-122.08384,0.0,0.0,5.612634736120954,0.0,False
20250508-01:39:02,013904.000,37.58912,-122.08384,1.9,6.6,3,245.10,0.0,0.0,080525,6,2025-05-08 01:39:04.000,2025-05-08 01:39:02,37.58912,-122.08384,0.0,0.0,5.612634736120954,0.0,False
20250508-01:39:03,013905.000,37.58912,-122.08383,1.9,5.4,3,245.10,0.0,0.0,080525,6,2025-05-08 01:39:05.000,2025-05-08 01:39:03,37.58912,-122.08383,0.0,0.0,4.903935145945492,0.0008811147030526244,False
20250508-01:39:04,013906.000,37.58912,-122.08384,1.9,8.1,3,245.10,0.0,0.0,080525,6,2025-05-08 01:39:06.000,2025-05-08 01:39:04,37.58912,-122.08384,0.0,0.0,5.612634736120954,0.0008811147030526244,False
20250508-01:39:05,013907.000,37.58912,-122.08383,1.9,7.7,3,245.10,0.3,0.1,080525,6,2025-05-08 01:39:07.000,2025-05-08 01:39:05,37.58912,-122.08383,0.3,0.1864113,4.903935145945492,0.0008811147030526244,False
20250508-01:39:06,013908.000,37.58913,-122.08383,1.9,8.7,3,245.10,0.0,0.0,080525,6,2025-05-08 01:39:08.000,2025-05-08 01:39:06,37.58913,-122.08383,0.0,0.0,5.675299438135551,0.0011119492658909769,False
20250508-01:39:07,013909.000,37.58913,-122.08384,1.9,7.7,3,231.60,0.7,0.4,080525,6,2025-05-08 01:39:09.000,2025-05-08 01:39:07,37.58913,-122.08384,0.7,0.4349597,6.297786236179289,0.0008811145846698665,False
20250508-01:39:08,013910.000,37.58912,-122.08384,1.9,4.9,3,231.60,0.0,0.0,080525,6,2025-05-08 01:39:10.000,2025-05-08 01:39:08,37.58912,-122.08384,0.0,0.0,5.612634736120954,0.0011119492658909769,False
20250508-01:39:09,013911.000,37.58912,-122.08383,1.9,4.4,3,231.60,0.0,0.0,080525,6,2025-05-08 01:39:11.000,2025-05-08 01:39:09,37.58912,-122.08383,0.0,0.0,4.903935145945492,0.0008811147030526244,False
20250508-01:39:10,013912.000,37.58912,-122.08383,1.9,2.9,3,231.60,0.3,0.1,080525,6,2025-05-08 01:39:12.000,2025-05-08 01:39:10,37.58912,-122.08383,0.3,0.1864113,4.903935145945492,0.0,False
